arcs,100,119.38147,38501
arcs,100,30.998928,38501
arcs,100,30.04613,38501
arcs,100,28.15912,38501
arcs,100,28.788742,38501
arcs,100,25.30248,38501
arcs,100,22.169353,38501
arcs,100,28.605396,38501
arcs,100,23.6319,38501
arcs,100,26.94084,38501
Finished.
circles,100,103.5173,38479
circles,100,34.59588,38479
circles,100,32.601814,38479
circles,100,30.900532,38479
circles,100,29.313835,38479
circles,100,27.870735,38479
circles,100,28.3181,38479
circles,100,26.46462,38479
circles,100,32.06976,38479
circles,100,27.71376,38479
Finished.
fillArcs,100,92.258125,38554
fillArcs,100,31.610195,38554
fillArcs,100,34.048286,38554
fillArcs,100,29.322598,38554
fillArcs,100,28.09129,38554
fillArcs,100,27.728548,38554
fillArcs,100,27.885918,38554
fillArcs,100,27.49256,38554
fillArcs,100,27.635063,38554
fillArcs,100,29.055952,38554
Finished.
fillCircles,100,122.83854,38891
fillCircles,100,39.29281,38891
fillCircles,100,36.800785,38891
fillCircles,100,35.041042,38891
fillCircles,100,35.930794,38891
fillCircles,100,40.047462,38891
fillCircles,100,35.712982,38891
fillCircles,100,34.71483,38891
fillCircles,100,33.878136,38891
fillCircles,100,33.739815,38891
Finished.
fillRects,100,111.90747,38914
fillRects,100,36.038364,38914
fillRects,100,32.05268,38914
fillRects,100,30.802752,38914
fillRects,100,31.186712,38914
fillRects,100,32.37954,38914
fillRects,100,30.766788,38914
fillRects,100,31.686222,38914
fillRects,100,33.391193,38914
fillRects,100,31.047844,38914
Finished.
fillShapes,100,124.82792,39342
fillShapes,100,38.314796,39342
fillShapes,100,38.839207,39342
fillShapes,100,36.488785,39342
fillShapes,100,34.49728,39342
fillShapes,100,33.99814,39342
fillShapes,100,40.402145,39342
fillShapes,100,35.339027,39342
fillShapes,100,33.174908,39342
fillShapes,100,33.956673,39342
Finished.
lines,100,91.59935,38468
lines,100,28.3792,38468
lines,100,27.044168,38468
lines,100,24.316456,38468
lines,100,23.884735,38468
lines,100,27.267073,38468
lines,100,24.575449,38468
lines,100,23.844423,38468
lines,100,20.672575,38468
lines,100,26.15992,38468
Finished.
rects,100,40.366734,38122
rects,100,25.74022,38122
rects,100,26.50652,38122
rects,100,18.746572,38122
rects,100,28.551628,38122
rects,100,17.369469,38122
rects,100,18.507116,38122
rects,100,23.431581,38122
rects,100,20.733921,38122
rects,100,20.234983,38122
Finished.
shapes,100,137.10312,39326
shapes,100,47.945473,39326
shapes,100,49.133415,39326
shapes,100,50.64875,39326
shapes,100,42.285046,39326
shapes,100,46.56959,39326
shapes,100,45.877647,39326
shapes,100,37.427967,39326
shapes,100,38.235397,39326
shapes,100,37.119728,39326
Finished.
texts,100,1599.7369,39009
texts,100,26.736725,39009
texts,100,40.827797,39009
texts,100,17.089352,39009
texts,100,28.125956,39009
texts,100,28.192795,39009
texts,100,19.022827,39009
texts,100,19.009691,39009
texts,100,22.312426,39009
texts,100,20.703943,39009
Finished.
