circles,100,95.3654,38808
circles,100,37.65385,38808
circles,100,30.905935,38808
circles,100,33.4503,38808
circles,100,32.38914,38808
circles,100,31.612804,38808
circles,100,32.341747,38808
circles,100,31.728493,38808
circles,100,32.43833,38808
circles,100,34.27138,38808
Finished.
circles,500,128.83241,40103
circles,500,78.735146,40103
circles,500,89.637566,40103
circles,500,67.660416,40103
circles,500,69.859436,40103
circles,500,76.91563,40103
circles,500,95.93823,40103
circles,500,74.23326,40103
circles,500,67.494995,40103
circles,500,77.45218,40103
Finished.
